t,ncon,contact_force_total,q_joint_0,qref_joint_0,tau_joint_0,q_joint_6,qref_joint_6,tau_joint_6,q_joint_7,qref_joint_7,tau_joint_7,q_joint_1,qref_joint_1,tau_joint_1,q_joint_8,qref_joint_8,tau_joint_8,q_joint_9,qref_joint_9,tau_joint_9,q_joint_2,qref_joint_2,tau_joint_2,q_joint_10,qref_joint_10,tau_joint_10,q_joint_11,qref_joint_11,tau_joint_11,q_joint_3,qref_joint_3,tau_joint_3,q_joint_12,qref_joint_12,tau_joint_12,q_joint_13,qref_joint_13,tau_joint_13,q_joint_4,qref_joint_4,tau_joint_4,q_joint_5,qref_joint_5,tau_joint_5,q_joint_14,qref_joint_14,tau_joint_14,input_sigma_close,input_sigma_diff,object_fixed_transparent_sphere_radius2p5_x,object_fixed_transparent_sphere_radius2p5_y,object_fixed_transparent_sphere_radius2p5_z
1.046,2.0,6.079431249094139,0.8387115738518399,1.0638109928625443,0.0013769239853906232,0.23590337121989277,0.4136542732858992,0.0010829656432606507,0.33823193254763,0.4055029907629129,0.0004106779275086001,0.2088852195587564,1.0428480184322326,0.005004047911972325,0.5232999033912814,0.4006385001514081,-0.0007148986858153028,0.6164548058605015,0.5651947832915232,-0.000294614958819428,0.20881345957459846,1.0303378162624643,0.004929146061080416,0.6816883588977962,0.5540573125661981,-0.000740628285861279,0.5913390839524062,0.5474107361990472,-0.0002494366095690128,0.22844914840526173,0.5486794014495228,0.001944727087771929,0.9233869409178008,1.0201085792463989,0.0006019448879270697,1.0599963587399146,1.0000067846547285,-0.00034501811566886164,0.28589762020508946,0.5378673753093575,0.0015291475510959037,0.44460531516632185,0.5314150164932008,0.0005377313590139544,1.047727356108133,0.9880105140323057,-0.0003465796032314716,23.82,0.0,0.075,0.145,0.13
1.048,2.0,6.057518040803418,0.843107645731842,1.0664906175297042,0.0013666742620671857,0.23865535778138455,0.41469622359644304,0.0010727571142593016,0.3394090636221027,0.4065244088756658,0.0004097548579682149,0.20892102212170308,1.0454748396373514,0.0050195377204715706,0.5268084546872758,0.401647665139195,-0.0007299134295125187,0.6186111423125435,0.5666184477330635,-0.0002990181487646282,0.20881344820805203,1.032933125623327,0.004944717996292371,0.6858703811453709,0.5554529229253068,-0.0007574126158349366,0.5936938415919685,0.5487896045521934,-0.00025529687640127687,0.23236665873084675,0.5500614654330228,0.0019296739021665663,0.9269824748239284,1.0226781222671706,0.0005957470880962186,1.0624644873599105,1.0025256934321964,-0.000344823991846309,0.28880366421281767,0.5392222049700863,0.0015199475085899811,0.447416020552355,0.5327535933609419,0.0005288896691677201,1.0496641128857467,0.9904992055034196,-0.00034336890362828053,23.88,0.0,0.075,0.145,0.13
1.05,2.0,6.042006013824794,0.8475118622331042,1.0691702421968645,0.001356375578790135,0.24141579114010028,0.41573817390698686,0.0010624968967536139,0.34058813118031056,0.4075458269884188,0.00040882058019789646,0.20894882085333952,1.0481016608424705,0.005035083832324604,0.5303126718369481,0.40265683012698195,-0.000744909747361763,0.6207661173492818,0.5680421121746039,-0.0003034141808276381,0.20881343843374,1.0355284349841896,0.004960289920656826,0.6900411835442796,0.5568485332844156,-0.0007741310871657316,0.59604775274614,0.5501684729053397,-0.00026115221211977293,0.23631063270151498,0.5514435294165229,0.0019144612241140569,0.9305709924720309,1.0252476652879425,0.000589591142784085,1.064914275495093,1.0050446022096642,-0.0003445193109014779,0.29172755616941154,0.5405770346308152,0.001510640222507985,0.45022506934205986,0.5340921702286829,0.0005200568980579675,1.051584231159603,0.9929878969745339,-0.00034005729546727646,23.94,0.0,0.075,0.145,0.13
1.052,2.0,6.032157494172291,0.8519242079518391,1.0718498668640244,0.0013460280277855215,0.244184502512533,0.4167801242175307,0.0010521859984645825,0.34176920381372,0.4085672451011717,0.0004078746835251669,0.20896982364478325,1.0507284820475895,0.0050506779671654995,0.5338114217104412,0.40366599511476886,-0.0007598800603330753,0.6229195837913907,0.5694657766161442,-0.00030780204439882563,0.20881343005906008,1.0381237443450522,0.004975861835467873,0.6942005237984102,0.5582441436435245,-0.0007907822394045306,0.5984007923393714,0.5515473412584858,-0.00026700246892592496,0.2402809487030102,0.5528255934000229,0.0018990897641910475,0.9341524552160715,1.0278172083087143,0.0005834772950201001,1.0673458122681687,1.007563510987132,-0.00034410458704776703,0.29466926823991857,0.541931864291544,0.0015012258487327951,0.45303229200015893,0.535430747096424,0.000511234066526185,1.0534878936529088,0.995476588445648,-0.00033664585628373044,24.0,0.0,0.075,0.145,0.13
1.054,2.0,6.017852090662873,0.8563445921872496,1.0718498668640244,0.0013195539534731119,0.24696135165401112,0.4167801242175307,0.001035573730229986,0.3429522965909096,0.4085672451011717,0.0004007882477247102,0.20898508530069274,1.0507284820475895,0.005050551950416838,0.5373036712070574,0.40366599511476886,-0.0007808725595740338,0.625071314428612,0.5694657766161442,-0.000320722843051479,0.20881342291226968,1.0381237443450522,0.004975861885715953,0.6983481234188528,0.5582441436435245,-0.0008157382809293145,0.6007528500958095,0.5515473412584858,-0.0002811207064853134,0.24427751749365306,0.5528255934000229,0.0018752678681820763,0.9377267314776448,1.0278172083087143,0.0005619885185558566,1.0697590309079699,1.007563510987132,-0.00035869380768622074,0.29762876903660634,0.541931864291544,0.001483575576309753,0.4558375159235661,0.535430747096424,0.0004943907305775905,1.055375102229376,0.995476588445648,-0.000348067831243565,24.0,0.0,0.075,0.145,0.13
1.056,2.0,6.00795296286933,0.8607728489074615,1.0718498668640244,0.001293031648060649,0.24974622691539328,0.4167801242175307,0.0010189126353811174,0.34413737103998127,0.4085672451011717,0.00039368969106157273,0.20899552474101696,1.0507284820475895,0.005050460380481381,0.540788474371636,0.40366599511476886,-0.0008018260565537309,0.6272209998887706,0.5694657766161442,-0.0003336332268748068,0.20881341684045288,1.0381237443450522,0.004975861928596695,0.7024836677493731,0.5582441436435245,-0.0008406238786519697,0.603103730537728,0.5515473412584858,-0.000295233053023942,0.24830028206578061,0.5528255934000229,0.001851288455438219,0.9412935968479994,1.0278172083087143,0.0005405428609864165,1.072153708766048,1.007563510987132,-0.00037317311952502765,0.30060602360189076,0.541931864291544,0.0014658185715296264,0.458640565476955,0.535430747096424,0.0004775593870371476,1.0572456778701298,0.995476588445648,-0.0003593910827023681,24.0,0.0,0.075,0.145,0.13
1.058,2.0,6.0019310061525335,0.8652088119849173,1.0718498668640244,0.0012664621077393772,0.2525390159345587,0.4167801242175307,0.0010022033838128245,0.3453243887932323,0.4085672451011717,0.00038657924436714264,0.20900194047717757,1.0507284820475895,0.005050397743839436,0.5442649765210142,0.40366599511476886,-0.000822734875541203,0.6293683456515299,0.5694657766161442,-0.00034653133963575834,0.20881341170766207,1.0381237443450522,0.004975861965027596,0.7066068433219763,0.5582441436435245,-0.0008654371446350917,0.6054532377467333,0.5515473412584858,-0.00030933833567545335,0.2523491820003818,0.5528255934000229,0.001827151868005454,0.9448528289656798,1.0278172083087143,0.0005191416687642892,1.074529626640399,1.007563510987132,-0.00038754118667349636,0.3036009950785499,0.541931864291544,0.0014479550441379198,0.461441265727146,0.535430747096424,0.0004607410897168143,1.0590994446365545,0.995476588445648,-0.0003706145365468907,24.0,0.0,0.075,0.145,0.13
1.06,2.0,5.999310398350791,0.8696523151982445,1.0718498668640244,0.0012398463292746427,0.2553396056459861,0.4167801242175307,0.000985446649697832,0.34651331158719423,0.4085672451011717,0.00037945713784763645,0.20900502451088218,1.0507284820475895,0.005050359249422471,0.5477324038350098,0.40366599511476886,-0.0008435938884374724,0.6315130703487855,0.5694657766161442,-0.00035941541421231427,0.2088134073932221,1.0381237443450522,0.00497586199582434,0.7107173378810339,0.5582441436435245,-0.000890176198070711,0.6078011753819035,0.5515473412584858,-0.000323435378929485,0.2564241534456508,0.5528255934000229,0.0018028584683978466,0.9484042075436675,1.0278172083087143,0.0004977862760582068,1.076886568805755,1.007563510987132,-0.0004017966939196023,0.30661364469491303,0.541931864291544,0.001429985215277965,0.46423944246310633,0.535430747096424,0.00044393688821566814,1.0609362296943214,0.995476588445648,-0.00038173713714543877,24.0,0.0,0.075,0.145,0.13
1.062,2.0,5.999670128951937,0.8741031922340298,1.0718498668640244,0.0012131853099946795,0.2581478822905005,0.4167801242175307,0.0009686431114292674,0.3477041012626203,0.4085672451011717,0.0003723236010838649,0.20900537479508088,1.0507284820475895,0.0050503407452202435,0.5511900540269524,0.40366599511476886,-0.0008643984523214454,0.6336549042421128,0.5694657766161442,-0.00037228376239584773,0.2088134037901849,1.0381237443450522,0.00497586202171098,0.7148148404071475,0.5582441436435245,-0.0009148391654250563,0.6101473466980484,0.5515473412584858,-0.000337523004740506,0.2605251290961001,0.5528255934000229,0.0017784086397262327,0.9519475143961922,1.0278172083087143,0.0004764780045902806,1.079224323043242,1.007563510987132,-0.00041593834691173813,0.30964393175027805,0.541931864291544,0.001411909317579786,0.4670349222158938,0.535430747096424,0.0004271478277999061,1.062755863336866,0.995476588445648,-0.00039275784749204056,24.0,0.0,0.075,0.145,0.13
1.064,2.0,6.002633938563353,0.8785612766884985,1.0718498668640244,0.0011864800477799677,0.260963731425184,0.4167801242175307,0.0009517934515621811,0.3488967197644216,0.4085672451011717,0.00036517886303130844,0.20900350638750162,1.0507284820475895,0.005050338643515052,0.5546372879957705,0.40366599511476886,-0.0008851443534731014,0.6357935878612895,0.5694657766161442,-0.00038513476575581176,0.20881340080392344,1.0381237443450522,0.004975862043329204,0.7188990411407576,0.5582441436435245,-0.000939424180581738,0.6124915545640899,0.5515473412584858,-0.00035160003263737537,0.26465203817224203,0.5528255934000229,0.001753802785823537,0.9554825334652086,1.0278172083087143,0.00045521816347513243,1.081542680669396,1.007563510987132,-0.0004299648723366598,0.31269181360056075,0.541931864291544,0.001393727595247596,0.4698275322785407,0.535430747096424,0.0004103749492831812,1.0645581790083112,0.995476588445648,-0.00040367564934730725,24.0,0.0,0.075,0.145,0.13
1.066,2.0,6.00788115024479,0.8830264020691027,1.0718498668640244,0.0011597315410531554,0.2637870379334488,0.4167801242175307,0.0009348983567540802,0.3500911291415526,0.4085672451011717,0.00035802315202050064,0.20899986141802837,1.0507284820475895,0.005050349853960527,0.5580735223685133,0.40366599511476886,-0.0009058277572860098,0.6379288707890355,0.5694657766161442,-0.00039796686747087186,0.2088133983508545,1.0381237443450522,0.004975862061246773,0.7229696316055022,0.5582441436435245,-0.000963929384983399,0.6148336014815621,0.5515473412584858,-0.0003656652798336244,0.2688048064008459,0.5528255934000229,0.0017290413313666853,0.9590090508465338,1.0278172083087143,0.0004340080490610339,1.0838414365645344,1.007563510987132,-0.00044387501809358424,0.31575724564418184,0.541931864291544,0.0013754403041458998,0.4726171007258734,0.535430747096424,0.00039361928890730005,1.0663430133258354,0.995476588445648,-0.000414489543375979,24.0,0.0,0.075,0.145,0.13
1.068,2.0,6.661843157784468,0.8874984017960192,1.0718498668640244,0.0011329407887695304,0.26661768603526903,0.4167801242175307,0.0009179585177044912,0.3512872915468469,0.4085672451011717,0.0003508566957577146,0.20899481798213013,1.0507284820475895,0.005050371723777367,0.561498222848987,0.40366599511476886,-0.0009264451635224664,0.6400605105782221,0.5694657766161442,-0.0004107785650373479,0.20884132182805412,1.0381237443450522,0.0049758620759651866,0.7270057345478903,0.5582441436435245,-0.0009883529277718663,0.6171696119095635,0.5515473412584858,-0.0003797175613384576,0.27298335599577916,0.5528255934000229,0.001704124721995062,0.9625268548156394,1.0278172083087143,0.000412848944773083,1.0861203892004734,1.007563510987132,-0.0004576675534644146,0.3188401813081955,0.541931864291544,0.0013570477118841733,0.4754034564342653,0.535430747096424,0.0003768818782233039,1.0681102061014756,0.995476588445648,-0.0004251985492811241,24.0,0.0,0.075,0.145,0.13
1.07,2.0,6.371958305736993,0.8919771092035605,1.0718498668640244,0.0011061087904080309,0.26945555929756787,0.4167801242175307,0.00090097462909357,0.3524851692368031,0.4085672451011717,0.00034367972132594884,0.20898869806375645,1.0507284820475895,0.005050401984392756,0.5649108982947867,0.40366599511476886,-0.0009469933664053088,0.6421882717888734,0.5694657766161442,-0.00042356840377246764,0.20888869358184303,1.0381237443450522,0.004975694535101988,0.731013287667014,0.5582441436435245,-0.001012569545426195,0.619500504971087,0.5515473412584858,-0.0003937336239064664,0.27718760563943967,0.5528255934000229,0.0016790534244254625,0.9660357358530948,1.0278172083087143,0.0003917421209584493,1.0883793406675897,1.007563510987132,-0.00047134126928004874,0.32194057203466464,0.541931864291544,0.0013385500979000912,0.47818642910131803,0.535430747096424,0.00036016374397295235,1.0698596003633674,0.995476588445648,-0.00043580170593496525,24.0,0.0,0.075,0.145,0.13
1.072,2.0,6.329404664361487,0.8964623575414987,1.0718498668640244,0.0010792365459627831,0.2723005406447579,0.4167801242175307,0.000883947389519777,0.3536847245713217,0.4085672451011717,0.0003364924551862115,0.20898177458268805,1.0507284820475895,0.005050438703902998,0.5683110954513358,0.40366599511476886,-0.000967469419080107,0.6443119251333121,0.5694657766161442,-0.0004363349710363753,0.2089262276285752,1.0381237443450522,0.004975410304579255,0.7350135586926501,0.5582441436435245,-0.0010366148641409371,0.6218299397753054,0.5515473412584858,-0.0004077189822756071,0.2814174704647871,0.5528255934000229,0.0016538279265634994,0.9695354866696552,1.0278172083087143,0.000370688834733717,1.090618096701218,1.007563510987132,-0.0004848949780827465,0.325058367267287,0.541931864291544,0.0013199477535412766,0.4809658492654683,0.535430747096424,0.00034346590797063595,1.0715910423764157,0.995476588445648,-0.0004462980715063161,24.0,0.0,0.075,0.145,0.13
1.074,2.0,6.294881180881854,0.9009539799763069,1.0718498668640244,0.001052325055935154,0.27515251236943067,0.4167801242175307,0.0008668775014366368,0.35488592001339353,0.4085672451011717,0.0003292951231790999,0.20897427765333346,1.0507284820475895,0.005050480244789409,0.5716983942775616,0.40366599511476886,-0.0009878706020194018,0.6464312467187789,0.5694657766161442,-0.00044907689110300787,0.20895537078615453,1.0381237443450522,0.004975185100298861,0.7390051798118527,0.5582441436435245,-0.0010606164902947535,0.6241575272951497,0.5515473412584858,-0.0004216955911009177,0.28567286203798065,0.5528255934000229,0.0016284487376114149,0.9730259022309897,1.0278172083087143,0.00034969032983435454,1.0928364667073815,1.007563510987132,-0.0004983275142845165,0.3281935144382771,0.541931864291544,0.0013012409821455424,0.483741548325516,0.535430747096424,0.0003267893869857342,1.0733043816623928,0.995476588445648,-0.00045668672358460595,24.0,0.0,0.075,0.145,0.13
1.076,2.0,6.267431834906379,0.9054518095923187,1.0718498668640244,0.001025375321326305,0.2780113561431927,0.4167801242175307,0.0008497656710886001,0.3560887181287401,0.4085672451011717,0.0003220879505266691,0.20896640013443207,1.0507284820475895,0.005050525226365537,0.575072403803494,0.40366599511476886,-0.0010081943949767566,0.6485460173777694,0.5694657766161442,-0.00046179282061580864,0.2089773893740564,1.0381237443450522,0.004975010241353385,0.7429869176207318,0.5582441436435245,-0.0010845662170099692,0.6264829017961531,0.5515473412584858,-0.0004356611162199835,0.2899536883416302,0.5528255934000229,0.0016029163881722537,0.9765067797820456,1.0278172083087143,0.0003287478364663472,1.0950342637878487,1.007563510987132,-0.0005116377343214977,0.33134595895550867,0.541931864291544,0.0012824300991196018,0.4865133585600703,0.535430747096424,0.000310135192625448,1.07499947101946,0.995476588445648,-0.00046696675930046894,24.0,0.0,0.075,0.145,0.13
1.078,2.0,6.246202806895489,0.9099556793928092,1.0718498668640246,0.0009983883436302352,0.2808769530276448,0.41678012421753075,0.0008326126084460282,0.3572930815854069,0.40856724510117176,0.00031487116183459,0.20895830254207812,1.0507284820475895,0.005050572491478945,0.5784327584653768,0.4036659951147689,-0.0010284384521323504,0.6506560220771961,0.5694657766161443,-0.0004744814445697507,0.2089933892174422,1.0381237443450524,0.004974878129825976,0.7469576583714441,0.5582441436435245,-0.0011084566438632438,0.6288057182675046,0.5515473412584859,-0.0004496133632260029,0.29425985375866825,0.552825593400023,0.0015772314303503568,0.979977918871042,1.0278172083087143,0.00030786257116001203,1.0972113047645125,1.0075635109871321,-0.0005248245168042996,0.33451564418992147,0.541931864291544,0.0012635154320162123,0.48928111314690914,0.535430747096424,0.00029350433121812247,1.0766761665411098,0.9954765884456481,-0.0004771372954428708,24.000000000000004,0.0,0.075,0.145,0.13
1.08,3.0,8.156743851107155,0.9144654223009976,1.0718498668640244,0.0009713651248272913,0.2837491834855008,0.4167801242175307,0.0008154190271393153,0.35849897315330936,0.4085672451011717,0.0003076449810945888,0.20895011739192293,1.0507284820475895,0.005050621077033068,0.5817791148688122,0.40366599511476886,-0.0010486005801036476,0.6527610493982804,0.5694657766161442,-0.00048714147276631147,0.2090043336802689,1.0381237443450522,0.004974782130765659,0.7509163946782893,0.5582441436435245,-0.001132281088367518,0.6311256501057534,0.5515473412584858,-0.00046355026205411297,0.2985912590568495,0.5528255934000229,0.001551394437848128,0.9834391213730898,1.0278172083087143,0.00028703573662603344,1.0993674102030855,1.007563510987132,-0.0005378867626642832,0.3377025114631977,0.541931864291544,0.0012444973206097356,0.49204464618225,0.535430747096424,0.00027689780369708926,1.0783343276345267,0.995476588445648,-0.00048719746857277046,24.0,0.0,0.075,0.145,0.13
1.082,3.0,7.8497137103252035,0.9189808711609768,1.0718498668640244,0.0009443066673781609,0.28662792739184284,0.4167801242175307,0.0007981856443921792,0.3597063557037332,0.4085672451011717,0.00030040963168717405,0.20894195303033603,1.0507284820475895,0.005050670187933999,0.5851111489350295,0.40366599511476886,-0.0010686787185242598,0.6548608910798214,0.5694657766161442,-0.0004997716366928174,0.20901105989031596,1.0381237443450522,0.0049747164639887,0.7548622135620972,0.5582441436435245,-0.001156033506208589,0.6334423870304714,0.5515473412584858,-0.00047746985308360544,0.3025664698814181,0.5528255934000229,0.0015254060060590404,0.9863504359848618,1.0278172083087143,0.00026626852161374705,1.1014006093573545,1.007563510987132,-0.0005508233952957214,0.3409065000357122,0.541931864291544,0.0012253761169700782,0.494803792699926,0.535430747096424,0.000260316605485044,1.0799738170383606,0.995476588445648,-0.0004971464351332724,24.0,0.0,0.075,0.145,0.13
1.084,3.0,7.647886627558179,0.9235018587385698,1.0718498668640246,0.0009172139742182868,0.28951306404550975,0.41678012421753075,0.0007809131809541275,0.36091519220878865,0.40856724510117176,0.00029316533638463127,0.2089338970086957,1.0507284820475895,0.005050719174103521,0.5884285533895914,0.4036659951147689,-0.0010886709229215633,0.6569553416181733,0.5694657766161443,-0.0005123706867820626,0.20901429331102173,1.0381237443450524,0.0049746761067284186,0.7587942857180195,0.5582441436435245,-0.001179708419511436,0.6357556332122064,0.5515473412584859,-0.0004913702746319129,0.3060508581387453,0.552825593400023,0.0015015547411116295,0.988536751473989,1.0278172083087143,0.00024880063394311456,1.1032868113054144,1.0075635109871321,-0.0005630225902213342,0.3441275470947613,0.541931864291544,0.001206152185534991,0.49755838869046537,0.535430747096424,0.00024376172637898796,1.081594500839912,0.9954765884456481,-0.0005069833715562748,24.000000000000004,0.0,0.075,0.145,0.13
1.086,3.0,7.485087262869788,0.9280282177221165,1.0718498668640244,0.0008900880487527274,0.29240447218061466,0.4167801242175307,0.0007636023610321257,0.3621254457408199,0.4085672451011717,0.00028591231735429837,0.20892601904981642,1.0507284820475895,0.005050767510233363,0.5917310355567333,0.40366599511476886,-0.0011085753496489356,0.6590441979178948,0.5694657766161442,-0.0005249373900121745,0.20901466080608988,1.0381237443450522,0.004974656706204183,0.7627118558984475,0.5582441436435245,-0.0012033008524469705,0.638065105594178,0.5515473412584858,-0.0005052497517223235,0.3091042979071165,0.5528255934000229,0.0014806484115676658,0.9901009127293205,1.0278172083087143,0.00023568274100835152,1.1050555772246682,1.007563510987132,-0.0005743398019096948,0.3473655877430738,0.541931864291544,0.0011868259031806965,0.5003082711200693,0.535430747096424,0.0002272341504357519,1.0831962484917252,0.995476588445648,-0.0005167074743655835,24.0,0.0,0.075,0.145,0.13
1.088,3.0,7.378301005311449,0.9325597807231936,1.0718498668640244,0.0008629298948514472,0.2953020299781888,0.4167801242175307,0.0007462539122214961,0.3633370794717704,0.4085672451011717,0.00027865079616211087,0.20891837365078203,1.0507284820475895,0.0050508147779866385,0.5950183154260952,0.40366599511476886,-0.0011283902426517869,0.6611272589876112,0.5694657766161442,-0.0005374705278105039,0.20901270233342925,1.0381237443450522,0.0049746545012337735,0.7666142343097457,0.5582441436435245,-0.001226806273529538,0.640370532390357,0.5515473412584858,-0.0005191065860141529,0.3117790847617588,0.5528255934000229,0.0014623277729574383,0.9911319079106331,1.0278172083087143,0.00022629777347636226,1.106731619896546,1.007563510987132,-0.0005849523974252175,0.35062055498760986,0.541931864291544,0.0011673976592908215,0.5030532779494851,0.535430747096424,0.00021073485585812858,1.0847789328275879,0.995476588445648,-0.0005263179602764634,24.0,0.0,0.075,0.145,0.13
1.09,3.0,7.375779466866551,0.9370963802772686,1.0718498668640246,0.0008357405168449863,0.29820561507794724,0.41678012421753075,0.0007288685654360519,0.36455005667250395,0.40856724510117176,0.0002713809937764081,0.20891100236211405,1.0507284820475895,0.0050508606503808446,0.5982901239618718,0.4036659951147689,-0.0011481139218679577,0.6632043256761614,0.5694657766161443,-0.0005499688942288012,0.20900888139545787,1.0381237443450524,0.004974666252069739,0.7705007889285715,0.5582441436435245,-0.0012502205439973275,0.6426716517437676,0.5515473412584859,-0.0005329391467912266,0.3141275122700504,0.552825593400023,0.0014462790518295853,0.9917114277791953,1.0278172083087143,0.00022011180238848695,1.1083337556413253,1.0075635109871321,-0.0005950086534564831,0.35389237972865084,0.541931864291544,0.0011478678558236052,0.5057932481527705,0.535430747096424,0.00019426481488163372,1.086342430077931,0.9954765884456481,-0.0005358140662916384,24.000000000000004,0.0,0.075,0.145,0.13
1.092,4.0,5.184593062133452,0.9416378488442929,1.0718498668640244,0.0008085209195205348,0.30111510459017377,0.4167801242175307,0.0007114470548375007,0.3657643407120832,0.4085672451011717,0.0002641031305720065,0.20890393577924096,1.0507284820475895,0.005050904878112853,0.6015462016273848,0.40366599511476886,-0.0011677447730826173,0.6652752004445887,0.5694657766161442,-0.0005624312943601033,0.2089729556540947,1.0381237443450522,0.004974689177697566,0.7741997705537176,0.5582441436435245,-0.0012735398717102825,0.6448963719874204,0.5515473412584858,-0.0005467458629116908,0.31620137550454497,0.5528255934000229,0.001432188486779835,0.9919140880728697,1.0278172083087143,0.00021663468317711376,1.1098755953426531,1.007563510987132,-0.0006046214679251603,0.3571809907491856,0.541931864291544,0.0011282369073773594,0.5085280217359451,0.535430747096424,0.00017782499366192117,1.0878866198846315,0.995476588445648,-0.0005451950497936978,24.0,0.0,0.075,0.145,0.13
1.094,4.0,5.227803145447752,0.9461840188092339,1.0718498668640244,0.0007812721081183889,0.3040303751077203,0.41678012421753063,0.0006939901177641412,0.3669798950570054,0.40856724510117165,0.0002568174263345308,0.20889719527861914,1.0507284820475893,0.00505094727761009,0.6047862971008005,0.4036659951147688,-0.001187281239075696,0.6673396871699723,0.5694657766161442,-0.0005748565429706669,0.20886587425972988,1.0381237443450522,0.004974904732145745,0.7773872752425183,0.5582441436435244,-0.0012957337614611592,0.6469024401548992,0.5515473412584858,-0.0005600941843736078,0.31804573124034813,0.5528255934000229,0.0014197453073728676,0.9918037600053313,1.027817208308714,0.0002154187214150658,1.1113679654166218,1.007563510987132,-0.0006138725061331272,0.36048631470459663,0.5419318642915439,0.0011085052412541502,0.5112574397555255,0.5354307470964239,0.00016141635216287265,1.0894113853152108,0.9954765884456478,-0.0005544601886339024,23.999999999999996,0.0,0.075,0.145,0.13
1.096,3.0,5.267846223209024,0.9507347224825505,1.0718498668640244,0.0007539950883287432,0.306951302718118,0.4167801242175307,0.0006764984946588624,0.36819668327039673,0.4085672451011717,0.00024952410026499785,0.20889079452756545,1.0507284820475895,0.005050987720613822,0.6080101661601899,0.40366599511476886,-0.0012067218119161897,0.6693975909775063,0.5694657766161442,-0.0005872434633229686,0.20872446680591428,1.0381237443450522,0.004975547220511934,0.7800855333859993,0.5582441436435245,-0.0013148587895939628,0.6486868732553062,0.5515473412584858,-0.0005721305933784802,0.3196989021605002,0.5528255934000229,0.0014086791729580486,0.9914343344941906,1.0278172083087143,0.0002160806898202976,1.1128195553929565,1.007563510987132,-0.000622826726576939,0.36380827611265093,0.541931864291544,0.0010886732975216844,0.5139813443369394,0.535430747096424,0.00014503984404539105,1.0909166128764285,0.995476588445648,-0.0005636087812173764,24.0,0.0,0.075,0.145,0.13
1.098,3.0,5.300233679983341,0.9552897921006145,1.0718498668640244,0.0007266908662888432,0.3098777630157953,0.4167801242175307,0.0006589729289964762,0.36941466901116515,0.4085672451011717,0.00024222337098464986,0.20888474079387098,1.0507284820475895,0.005051026125120144,0.6112175707183772,0.40366599511476886,-0.0012260650262725262,0.6714487180975931,0.5694657766161442,-0.0005995908861681727,0.20858106601918844,1.0381237443450522,0.004976395665234827,0.7823121998344659,0.5582441436435245,-0.0013310483384548488,0.6502462067871214,0.5515473412584858,-0.0005828371919809222,0.32119314622482414,0.5528255934000229,0.0013987601474371365,0.9908509517831987,1.0278172083087143,0.00021829724288714193,1.1142373490324056,1.007563510987132,-0.0006315362664349476,0.3671467973437995,0.541931864291544,0.0010687415290733587,0.5166995786928167,0.535430747096424,0.00012869641655690757,1.0924021925272698,0.995476588445648,-0.0005726401465846829,24.0,0.0,0.075,0.145,0.13
1.1,3.0,5.307044726843835,0.9598490598260795,1.0718498668640244,0.0006993604485804595,0.3128096311144,0.41678012421753063,0.0006414141672104122,0.3706338160331134,0.40856724510117165,0.000234915456540039,0.20887903607855174,1.0507284820475893,0.00505106244752231,0.6144082779900596,0.4036659951147688,-0.0012453094536216507,0.6734928757450566,0.5694657766161442,-0.0006118976488886936,0.20846177305010327,1.0381237443450522,0.0049772560699551825,0.7840885408894733,0.5582441436435244,-0.0013444083371456491,0.6515821484561551,0.5515473412584858,-0.0005921931931718136,0.32255543173793916,0.5528255934000229,0.0013897946830511926,0.9900912469431123,1.027817208308714,0.00022179753915309197,1.1156269629786664,1.007563510987132,-0.0006400430282716418,0.3705017986117899,0.5419318642915439,0.0010487104016864666,0.5194119871411511,0.5354307470964239,0.00011238701042164335,1.0938680176913234,0.9954765884456478,-0.0005815536244897319,23.999999999999996,0.0,0.075,0.145,0.13
1.102,3.0,5.296666496261807,0.9644123577482014,1.0718498668640244,0.0006720048422276695,0.315746781659221,0.4167801242175307,0.000623822958618784,0.37185408818401194,0.4085672451011717,0.0002276005744083498,0.20887367809263319,1.0507284820475895,0.005051096675814226,0.617582059775532,0.40366599511476886,-0.0012644536972517444,0.6755298720178788,0.5694657766161442,-0.0006241625947734743,0.20838437873665364,1.0381237443450522,0.004977971827769693,0.7854446718025769,0.5582441436435245,-0.001355066383475693,0.6527056226635789,0.5515473412584858,-0.000600208843186016,0.32380820278167444,0.5528255934000229,0.0013816209699725026,0.989186506025755,1.0278172083087143,0.00022635576819361148,1.116992913284216,1.007563510987132,-0.0006483807119492067,0.3738731979645956,0.541931864291544,0.001028580394078525,0.5221184151233307,0.535430747096424,9.611255973163747e-05,1.095313985268547,0.995476588445648,-0.0005903485754740521,24.0,0.0,0.075,0.145,0.13
